id,tail,head
65739,28014,19655
65740,20078,19656
65741,19657,19656
65742,19663,19658
65743,19660,19659
65744,19668,19659
65745,19661,19660
65746,19668,19660
65747,19669,19660
65748,19662,19661
65749,21028,19663
65750,19806,19664
65751,19665,19664
65752,19809,19665
65753,19666,19665
65754,19670,19667
65755,19668,19667
65756,19671,19670
65757,19671,19670
65758,19672,19671
65759,19675,19674
65760,19683,19674
65761,27921,19674
65762,21307,19675
65763,19682,19681
65764,19963,19681
65765,19683,19682
65766,25819,19684
65767,25818,19685
65768,25787,19686
65769,21746,19690
65770,23187,19692
65771,20975,19694
65772,19901,19695
65773,26639,19697
65774,25557,19699
65775,24334,19702
65776,19703,19702
65777,19704,19703
65778,24226,19703
65779,24257,19704
65780,22044,19705
65781,22052,19706
65782,22028,19707
65783,22015,19708
65784,22001,19709
65785,24005,19713
65786,19714,19713
65787,19715,19714
65788,23997,19714
65789,23990,19715
65790,19716,19715
65791,19717,19716
65792,20108,19716
65793,20088,19717
65794,20089,19717
65795,21562,19719
65796,24224,19719
65797,19720,19719
65798,19736,19720
65799,19721,19720
65800,24351,19721
65801,24294,19722
65802,20207,19723
65803,25903,19724
65804,20141,19725
65805,19756,19725
65806,24222,19726
65807,19727,19726
65808,24305,19727
65809,24213,19728
65810,19729,19728
65811,19730,19729
65812,24217,19729
65813,24308,19730
65814,19771,19731
65815,19732,19731
65816,19770,19732
65817,19771,19732
65818,21584,19733
65819,21579,19734
65820,21561,19735
65821,24353,19736
65822,24317,19738
65823,19739,19738
65824,19740,19739
65825,24241,19739
65826,24241,19740
65827,19741,19740
65828,24345,19741
65829,24346,19741
65830,19743,19742
65831,24268,19742
65832,19745,19744
65833,24163,19744
65834,24194,19744
65835,21594,19745
65836,19746,19745
65837,21597,19746
65838,21594,19746
65839,22801,19751
65840,22172,19754
65841,22174,19755
65842,22162,19756
65843,22149,19757
65844,23593,19759
65845,19775,19760
65846,19761,19760
65847,19762,19761
65848,19762,19761
65849,22014,19765
65850,19768,19767
65851,24305,19767
65852,19769,19768
65853,24258,19768
65854,19770,19769
65855,24291,19769
65856,24291,19770
65857,24168,19772
65858,19773,19772
65859,24166,19773
65860,19774,19773
65861,19775,19774
65862,19776,19775
65863,27920,19776
65864,23144,19779
65865,19780,19779
65866,19781,19780
65867,28200,19780
65868,19782,19781
65869,23143,19781
65870,19783,19782
65871,23149,19782
65872,23149,19783
65873,19784,19783
65874,19785,19784
65875,28201,19784
65876,23150,19785
65877,19786,19785
65878,23173,19786
65879,23154,19787
65880,22998,19788
65881,19789,19788
65882,22974,19789
65883,19791,19790
65884,19885,19793
65885,23653,19794
65886,23647,19795
65887,19801,19800
65888,20880,19801
65889,20880,19802
65890,21856,19804
65891,21312,19805
65892,21564,19810
65893,19811,19810
65894,19812,19811
65895,20692,19811
65896,21578,19812
65897,19813,19812
65898,19814,19813
65899,21572,19813
65900,19815,19814
65901,21599,19814
65902,21600,19814
65903,21583,19815
65904,19816,19815
65905,19818,19817
65906,19820,19819
65907,19823,19820
65908,19821,19820
65909,19822,19821
65910,19824,19822
65911,19825,19824
65912,19825,19824
65913,27883,19826
65914,27882,19826
65915,27428,19829
65916,19831,19830
65917,27721,19830
65918,27843,19830
65919,19832,19831
65920,27720,19831
65921,27785,19832
65922,27786,19832
65923,19833,19832
65924,27785,19833
65925,19834,19833
65926,27784,19834
65927,27825,19835
65928,27800,19835
65929,27822,19835
65930,19836,19835
65931,27807,19836
65932,19837,19836
65933,19838,19837
65934,27808,19837
65935,19839,19838
65936,27787,19838
65937,19840,19839
65938,27847,19839
65939,27826,19840
65940,19841,19840
65941,27828,19841
65942,19842,19841
65943,27837,19842
65944,19843,19842
65945,27834,19843
65946,19845,19844
65947,27738,19845
65948,19846,19845
65949,19847,19846
65950,19847,19846
65951,28028,19855
65952,19865,19857
65953,19859,19858
65954,19861,19860
65955,19869,19860
65956,19865,19862
65957,19865,19864
65958,19868,19864
65959,19867,19866
65960,19876,19870
65961,19871,19870
65962,28095,19870
65963,19875,19871
65964,19876,19871
65965,19872,19871
65966,19877,19872
65967,19878,19872
65968,19873,19872
65969,22254,19873
65970,19874,19873
65971,22254,19874
65972,19878,19874
65973,19878,19876
65974,20295,19879
65975,19881,19880
65976,19883,19882
65977,19884,19883
65978,19887,19886
65979,19959,19886
65980,19888,19887
65981,19890,19889
65982,19892,19890
65983,19897,19896
65984,20351,19897
65985,19899,19898
65986,20351,19898
65987,19924,19907
65988,19923,19907
65989,19921,19908
65990,19920,19908
65991,19910,19909
65992,19911,19910
65993,19923,19910
65994,19914,19913
65995,19916,19915
65996,19932,19917
65997,19931,19917
65998,19918,19917
65999,19919,19918
66000,26584,19920
66001,19922,19921
66002,19926,19923
66003,19927,19924
66004,19926,19925
66005,26583,19931
66006,19935,19934
66007,27185,19936
66008,19941,19940
66009,27159,19942
66010,19944,19943
66011,19945,19944
66012,22104,19945
66013,19946,19945
66014,22109,19945
66015,22113,19946
66016,19947,19946
66017,22104,19947
66018,19948,19947
66019,22111,19948
66020,27943,19948
66021,19949,19948
66022,19951,19950
66023,19954,19950
66024,19952,19951
66025,19954,19951
66026,22712,19952
66027,22713,19952
66028,22706,19953
66029,19956,19955
66030,26441,19956
66031,19961,19960
66032,19963,19962
66033,19965,19964
66034,19966,19965
66035,23303,19966
66036,20043,19970
66037,19972,19971
66038,20043,19971
66039,20013,19971
66040,20041,19972
66041,20042,19974
66042,20021,19974
66043,19979,19978
66044,20035,19978
66045,20008,19978
66046,19981,19980
66047,19995,19981
66048,19982,19981
66049,20033,19983
66050,19984,19983
66051,20033,19984
66052,19986,19985
66053,20002,19986
66054,20003,19986
66055,20018,19987
66056,20019,19987
66057,19989,19988
66058,20030,19988
66059,20030,19989
66060,19991,19990
66061,20004,19991
66062,19996,19995
66063,20001,20000
66064,20036,20000
66065,20009,20002
66066,20006,20005
66067,20011,20005
66068,20007,20006
66069,20040,20006
66070,20012,20007
66071,20034,20008
66072,20034,20009
66073,20038,20011
66074,20047,20012
66075,20017,20016
66076,20018,20017
66077,20019,20017
66078,20020,20018
66079,20022,20021
66080,20040,20022
66081,20024,20023
66082,20032,20024
66083,20025,20024
66084,20039,20025
66085,20032,20025
66086,20027,20026
66087,20034,20026
66088,20029,20028
66089,20029,20028
66090,20031,20030
66091,20036,20035
66092,20046,20036
66093,20037,20036
66094,20042,20038
66095,20042,20040
66096,20043,20041
66097,20045,20044
66098,20045,20044
66099,20049,20048
66100,20050,20049
66101,28002,20049
66102,27973,20050
66103,20051,20050
66104,20052,20051
66105,27976,20051
66106,27991,20052
66107,26674,20054
66108,27569,20055
66109,20080,20056
66110,20080,20057
66111,20060,20059
66112,23340,20060
66113,20061,20060
66114,24137,20062
66115,20063,20062
66116,27237,20063
66117,20064,20063
66118,20065,20064
66119,27419,20064
66120,27238,20064
66121,27238,20065
66122,27973,20067
66123,20071,20070
66124,20072,20071
66125,20073,20072
66126,23339,20072
66127,20075,20074
66128,28010,20075
66129,20076,20075
66130,20077,20076
66131,28014,20076
66132,27996,20077
66133,20078,20077
66134,20079,20078
66135,27998,20079
66136,20080,20079
66137,28013,20080
66138,20083,20082
66139,20084,20083
66140,23159,20083
66141,23212,20086
66142,23211,20087
66143,23212,20087
66144,20108,20088
66145,20090,20089
66146,24016,20089
66147,24018,20090
66148,20091,20090
66149,24014,20091
66150,20092,20091
66151,24011,20092
66152,20093,20092
66153,24017,20093
66154,20094,20093
66155,20095,20094
66156,24015,20094
66157,20096,20095
66158,24041,20095
66159,20097,20096
66160,24032,20096
66161,24062,20097
66162,20098,20097
66163,20099,20098
66164,24033,20098
66165,24057,20099
66166,24058,20099
66167,20100,20099
66168,24059,20100
66169,20101,20100
66170,20102,20101
66171,24035,20101
66172,20106,20102
66173,20105,20103
66174,20104,20103
66175,20106,20104
66176,20105,20104
66177,24048,20105
66178,24490,20106
66179,24002,20107
66180,20110,20109
66181,20212,20109
66182,20111,20110
66183,20285,20110
66184,20112,20111
66185,20114,20111
66186,20113,20112
66187,20118,20117
66188,20119,20118
66189,20122,20121
66190,20131,20123
66191,20124,20123
66192,20127,20124
66193,23539,20126
66194,20131,20127
66195,20128,20127
66196,20129,20128
66197,23540,20128
66198,20131,20129
66199,20130,20129
66200,20133,20132
66201,26885,20133
66202,20202,20134
66203,20304,20136
66204,20305,20137
66205,20501,20139
66206,20142,20141
66207,25901,20141
66208,25903,20142
66209,20143,20142
66210,20144,20143
66211,20166,20143
66212,20145,20144
66213,25915,20144
66214,20146,20145
66215,20169,20145
66216,25908,20146
66217,20147,20146
66218,20148,20147
66219,25918,20147
66220,25927,20148
66221,20149,20148
66222,25923,20149
66223,20150,20149
66224,20151,20150
66225,25986,20150
66226,25921,20150
66227,20152,20151
66228,25919,20151
66229,20153,20152
66230,25942,20152
66231,25960,20153
66232,20154,20153
66233,20269,20156
66234,20157,20156
66235,20159,20158
66236,20160,20158
66237,20238,20159
66238,20245,20160
66239,20179,20162
66240,20167,20166
66241,25905,20166
66242,25911,20167
66243,20168,20167
66244,25905,20169
66245,20170,20169
66246,25907,20170
66247,20171,20170
66248,21952,20172
66249,21755,20174
66250,21769,20175
66251,20418,20177
66252,20179,20178
66253,20342,20180
66254,20181,20180
66255,20354,20182
66256,20183,20182
66257,20185,20184
66258,20403,20185
66259,20187,20186
66260,20189,20186
66261,20193,20186
66262,20194,20187
66263,20189,20188
66264,20503,20188
66265,20190,20189
66266,20509,20190
66267,20191,20190
66268,20507,20191
66269,20194,20192
66270,20193,20192
66271,23031,20195
66272,20197,20196
66273,20198,20197
66274,23123,20197
66275,20200,20199
66276,24076,20200
66277,24077,20200
66278,20299,20202
66279,21810,20204
66280,22160,20206
66281,20265,20208
66282,20253,20210
66283,20291,20211
66284,20373,20213
66285,20215,20214
66286,20253,20214
66287,20216,20215
66288,20526,20215
66289,20258,20216
66290,20264,20216
66291,20959,20218
66292,23538,20219
66293,20221,20220
66294,20244,20222
66295,20238,20222
66296,20223,20222
66297,20225,20224
66298,20233,20225
66299,20228,20225
66300,20243,20226
66301,20481,20226
66302,20227,20226
66303,20256,20227
66304,20255,20227
66305,20242,20228
66306,20229,20228
66307,20231,20230
66308,20258,20231
66309,20233,20232
66310,20235,20234
66311,20242,20235
66312,20244,20235
66313,20249,20236
66314,20237,20236
66315,20248,20237
66316,20239,20238
66317,20281,20239
66318,20240,20239
66319,20242,20241
66320,20244,20243
66321,20259,20247
66322,20249,20248
66323,20260,20248
66324,20483,20249
66325,20288,20253
66326,20255,20254
66327,20263,20255
66328,20263,20257
66329,20264,20257
66330,20258,20257
66331,20486,20259
66332,20261,20260
66333,20263,20262
66334,20293,20264
66335,20493,20265
66336,20267,20266
66337,20270,20266
66338,20268,20266
66339,20268,20267
66340,20269,20267
66341,20368,20269
66342,20272,20271
66343,20272,20272
66344,20277,20276
66345,20279,20276
66346,20278,20277
66347,20279,20277
66348,20286,20285
66349,20510,20285
66350,20287,20286
66351,20292,20289
66352,20290,20289
66353,20296,20295
66354,20315,20296
66355,20313,20297
66356,20298,20297
66357,20313,20298
66358,20372,20299
66359,20302,20301
66360,20314,20301
66361,20302,20301
66362,20311,20303
66363,20305,20304
66364,20383,20305
66365,20311,20306
66366,20317,20316
66367,20366,20316
66368,20323,20316
66369,20318,20317
66370,20355,20317
66371,20355,20318
66372,20319,20318
66373,20356,20318
66374,20324,20319
66375,20320,20319
66376,20360,20319
66377,20348,20320
66378,20321,20320
66379,20322,20321
66380,20360,20321
66381,20324,20323
66382,20326,20325
66383,20357,20325
66384,20370,20327
66385,20365,20327
66386,20329,20328
66387,20363,20331
66388,20364,20331
66389,20333,20332
66390,20366,20334
66391,20335,20334
66392,20365,20334
66393,20337,20336
66394,20339,20338
66395,20341,20340
66396,20343,20342
66397,23661,20342
66398,20345,20344
66399,20347,20346
66400,20350,20349
66401,20352,20351
66402,20367,20353
66403,20370,20353
66404,20360,20355
66405,20361,20358
66406,20362,20358
66407,20359,20358
66408,20362,20359
66409,20368,20359
66410,20368,20361
66411,20366,20365
66412,20369,20367
66413,20523,20370
66414,20373,20372
66415,20375,20374
66416,20502,20374
66417,20385,20384
66418,20387,20386
66419,20408,20386
66420,20444,20386
66421,20402,20388
66422,20390,20389
66423,20394,20390
66424,20402,20390
66425,20392,20391
66426,20406,20392
66427,20394,20393
66428,20406,20394
66429,20400,20395
66430,20396,20395
66431,20404,20395
66432,20400,20397
66433,20408,20397
66434,20398,20397
66435,20400,20399
66436,20402,20401
66437,20406,20405
66438,20408,20407
66439,20409,20408
66440,20413,20411
66441,20414,20411
66442,20415,20414
66443,20418,20416
66444,20422,20416
66445,20418,20417
66446,20419,20417
66447,20421,20417
66448,20419,20419
66449,20421,20420
66450,20422,20421
66451,20427,20425
66452,20429,20426
66453,20427,20426
66454,20431,20427
66455,20429,20428
66456,20430,20428
66457,20431,20429
66458,20524,20431
66459,21691,20432
66460,21733,20433
66461,20435,20434
66462,20441,20434
66463,20440,20435
66464,20436,20435
66465,20437,20436
66466,20437,20436
66467,20438,20437
66468,20439,20438
66469,23335,20443
66470,20461,20445
66471,20447,20446
66472,21781,20446
66473,21939,20447
66474,20448,20447
66475,21739,20448
66476,20463,20449
66477,20451,20450
66478,21782,20450
66479,20452,20451
66480,23451,20452
66481,23463,20452
66482,21761,20453
66483,20454,20453
66484,20462,20454
66485,20456,20455
66486,20463,20455
66487,20457,20456
66488,23798,20456
66489,23800,20457
66490,20458,20457
66491,21900,20458
66492,20459,20458
66493,21904,20459
66494,20460,20459
66495,20463,20460
66496,20464,20460
66497,21761,20462
66498,20465,20464
66499,23804,20464
66500,20466,20465
66501,23799,20465
66502,21870,20466
66503,20467,20466
66504,23802,20467
66505,20468,20467
66506,20469,20468
66507,26805,20468
66508,20470,20469
66509,23801,20469
66510,21879,20470
66511,20471,20470
66512,20472,20471
66513,21904,20471
66514,21908,20472
66515,21909,20472
66516,21943,20473
66517,20474,20473
66518,20475,20474
66519,21754,20474
66520,21938,20475
66521,20476,20475
66522,21936,20476
66523,20477,20476
66524,21768,20477
66525,21770,20477
66526,23175,20478
66527,21053,20479
66528,20485,20484
66529,20489,20487
66530,20499,20489
66531,20490,20489
66532,20495,20490
66533,20496,20490
66534,20493,20492
66535,20497,20493
66536,20494,20493
66537,20499,20495
66538,20500,20495
66539,20499,20498
66540,20509,20502
66541,20504,20503
66542,20509,20507
66543,20517,20512
66544,20518,20512
66545,20513,20512
66546,20515,20514
66547,20519,20514
66548,20517,20516
66549,20520,20517
66550,20525,20524
66551,20525,20524
66552,20528,20527
66553,20530,20529
